age,allowedregion,contact,degree,education,educationtype,examtype,experience,gradebenifit,introduction,level,major,others,party,position,race,recruit,region,sex,site,specialposition,system,workplace
35周岁以下,全国,0592-2893851,学士或以上学位,本科及以上,不限,A类,两年基层工作经历,否,综合管理类，从事综合文字工作,市级,中国语言文学类、哲学类,无,不限,01 办公室科员,不限,1,厦门,不限,厦门市,否,党的机关,04410 中共厦门市委老干部局
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,两年基层工作经历,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,市级,法学类,通过国家统一司法考试（A类）,不限,01 法官助理,不限,3,厦门,男,厦门市,否,审判机关,04416 厦门市中级人民法院
30周岁以下,全国,0592-5306710,学士或以上学位,本科及以上,全日制普通高等院校,B类,不限,否,从事预防、制止和惩治妨碍审判活动的违法犯罪行为，维护审判秩序等工作,县级,司法警务、侦查（察）学、刑事侦查（察）、刑事科学技术、刑事侦查技术，警察指挥与战术、经济犯罪侦查、警卫学、涉外警务、边防公安、公安（安全）保卫、国内安全保卫、公安学、公共安全管理、公安管理、警察管理、预审、治安（学、管理）、公安法制、警卫、监狱学、狱政管理、刑事执行、劳改管理、劳教管理、罪犯管教专业；法学类专业,符合人民警察录用条件，“符合体检特殊标准（单侧裸眼视力低于4.8，不合格）”,不限,01 司法警察,不限,1,厦门,男,海沧区,否,审判机关,04216 厦门市海沧区人民法院
35周岁以下,全国,0592-5306710,学士或以上学位,本科及以上,全日制普通高等院校,A类,不限,否,宣传文字工作,县级,新闻学、广播电视新闻学、传播学、新闻采编与制作、新闻学与大众传播、新闻与传播、信息传播与策划、传媒策划与管理、媒体创意、摄影摄像技术、数字传媒艺术、电视摄影摄像、计算机多媒体技术、多媒体制作、多媒体技术、多媒体与网络技术专业,无,不限,02 新闻宣传科员,不限,1,厦门,不限,海沧区,否,审判机关,04216 厦门市海沧区人民法院
35周岁以下,本省,0594-5851267,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,从事综合文字工作,乡镇（街道）,不限,最低服务年限五年,不限,01 笏石镇科员,不限,1,莆田,不限,秀屿区,否,党的机关,02070 中共莆田市秀屿区笏石镇委员会
35周岁以下,本省,0594-5851267,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,主要负责项目前期工作和村建规划等,乡镇（街道）,土建类,最低服务年限五年,不限,01 埭头镇科员,不限,1,莆田,不限,秀屿区,否,党的机关,02071 中共莆田市秀屿区埭头镇委员会
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,县级,法学类,通过国家统一司法考试（A类）；需经常性下乡协助法官办案，工作任务繁重，较适合男性,不限,02 法官助理,不限,1,厦门,不限,集美区,否,审判机关,04016 厦门市集美区人民法院
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,县级,法学类,通过国家统一司法考试（A类）,不限,01 法官助理,不限,1,厦门,不限,翔安区,否,审判机关,04116 厦门市翔安区人民法院
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,两年基层工作经历,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,市级,法学类,通过国家统一司法考试（A类）,不限,02 法官助理,不限,3,厦门,女,厦门市,否,审判机关,04416 厦门市中级人民法院
30周岁以下,全国,0592-5306710,学士或以上学位,本科及以上,全日制普通高等院校,B类,两年基层工作经历,否,从事预防、制止和惩治妨碍审判活动的违法犯罪行为，维护审判秩序等工作,市级,司法警务、侦查（察）学、刑事侦查（察）、刑事科学技术、刑事侦查技术，警察指挥与战术、经济犯罪侦查、警卫学、涉外警务、边防公安、公安（安全）保卫、国内安全保卫、公安学、公共安全管理、公安管理、警察管理、预审、治安（学、管理）、公安法制、警卫、监狱学、狱政管理、刑事执行、劳改管理、劳教管理、罪犯管教专业；法学类专业,符合人民警察录用条件，“符合体检特殊标准（单侧裸眼视力低于4.8，不合格）”,不限,03 司法警察,不限,1,厦门,不限,厦门市,否,审判机关,04416 厦门市中级人民法院
35周岁以下,全国,0592-5306710,学士或以上学位,本科及以上,全日制普通高等院校,A类,两年基层工作经历,否,从事干部人事管理等相关工作,市级,法学类、哲学类、马克思主义理论类、政治学类、心理学类，以及人力资源管理专业,无,不限,04 政工科员,不限,1,厦门,不限,厦门市,否,审判机关,04416 厦门市中级人民法院
35周岁以下,全国,0592-5306710,学士或以上学位,本科及以上,全日制普通高等院校,A类,两年基层工作经历,否,从事财务等相关工作,市级,会计（学）、财务管理、财务会计(教育)、国际会计、会计（财务）电算化、注册会计师、会计与统计核算、财务信息管理、工业（企业）会计、会计电算化、会计与审计、电脑与财会专业,无,不限,05 财务科员,不限,1,厦门,不限,厦门市,否,审判机关,04416 厦门市中级人民法院
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,县级,法学类,通过国家统一司法考试（A类）,不限,03 法官助理,不限,1,厦门,不限,海沧区,否,审判机关,04216 厦门市海沧区人民法院
35周岁以下,全国,0592-2893851,学士或以上学位,本科及以上,不限,A类,不限,否,综合管理类，熟悉相关法律法规，处理经济、金融等各方面信访纠纷，从事信访数据的调查、分析研究和综合文字等工作,县级,法学类、财政金融类、会计与审计类,无,不限,01 科员,不限,1,厦门,不限,海沧区,否,党的机关,04245 中共厦门市海沧区委信访局
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,县级,法学类,通过国家统一司法考试（A类）,不限,01 法官助理,不限,1,厦门,男,同安区,否,审判机关,04316 厦门市同安区人民法院
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,县级,法学类,通过国家统一司法考试（A类）,不限,02 法官助理,不限,1,厦门,女,同安区,否,审判机关,04316 厦门市同安区人民法院
35周岁以下,全国,0592-2893851,学士或以上学位,本科及以上,不限,A类,两年基层工作经历,否,综合管理类，从事经济类相关信息分析、采编以及经济界人士的相关服务工作,市级,经济贸易类,群众或民建会员,无党派含民主党派,01 办公室科员,不限,1,厦门,不限,厦门市,否,民主党派和工商联机关,04433 中国民主建国会厦门市委员会
30周岁以下,全国,0592-5520526,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,两年基层工作经历,否,从事案件记录、送达、归档等司法辅助工作,市级,法学类,1、通过国家统一司法考试（A类）；2、本科学历所学专业为全日制普通高等学校法学类专业；3、研究生学历所学专业为全日制普通高等院校法学类专业并且具有法学硕士及以上学位，研究生为国际法（海商法）方向；4、其他条件按照《2018年全省中级、基层法院招考录用公务员职位条件公告》执行。,不限,01 法官助理,不限,1,厦门,不限,厦门市,否,审判机关,04443 厦门海事法院
30周岁以下,本省,"林闽龙0596-2175282, 2175320",硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,基层一线执法,县级,本科和研究生阶段所学专业均为法学类专业,已通过国家司法考试；法学类专业考生，需具有与学历对应的法学学士学位、法学硕士学位、法律硕士学位或法学博士学位,不限,01 法官助理,不限,1,漳州,女,芗城区,否,审判机关,04516 漳州市芗城区人民法院
30周岁以下,本省,"林闽龙0596-2175282, 2175320",硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,基层一线执法,县级,本科和研究生阶段所学专业均为法学类专业,定向芝山法庭；已通过国家司法考试；法学类专业考生，需具有与学历对应的法学学士学位、法学硕士学位、法律硕士学位或法学博士学位,不限,02 法官助理,不限,1,漳州,男,芗城区,否,审判机关,04516 漳州市芗城区人民法院
30周岁以下,全国,0592-5306710,硕士或以上学位,研究生及以上,全日制普通高等院校,A类,不限,否,从事案件送达、记录、办理保全、委托鉴定、协助法官草拟裁判文书的部分内容等审判辅助工作,县级,法学类,通过国家统一司法考试（A类）,不限,03 法官助理,不限,1,厦门,不限,同安区,否,审判机关,04316 厦门市同安区人民法院
30周岁以下,全国,0592-5306710,学士或以上学位,本科及以上,全日制普通高等院校,B类,不限,否,从事预防、制止和惩治妨碍审判活动的违法犯罪行为，维护审判秩序等工作,县级,司法警务、侦查（察）学、刑事侦查（察）、刑事科学技术、刑事侦查技术，警察指挥与战术、经济犯罪侦查、警卫学、涉外警务、边防公安、公安（安全）保卫、国内安全保卫、公安学、公共安全管理、公安管理、警察管理、预审、治安（学、管理）、公安法制、警卫、监狱学、狱政管理、刑事执行、劳改管理、劳教管理、罪犯管教专业；法学类专业,符合人民警察录用条件，“符合体检特殊标准（单侧裸眼视力低于4.8，不合格）”,不限,04 司法警察,不限,1,厦门,男,同安区,否,审判机关,04316 厦门市同安区人民法院
30周岁以下,本省,0592-5306710,学士或以上学位,本科及以上,全日制普通高等院校,B类,不限,否,从事预防、制止和惩治妨碍审判活动的违法犯罪行为，维护审判秩序等工作,县级,不限,符合人民警察录用条件，“符合体检特殊标准（单侧裸眼视力低于4.8，不合格）”,不限,05 司法警察,不限,1,厦门,男,同安区,是,审判机关,04316 厦门市同安区人民法院
